16.646,24.600,22.801,22.944,22.667,21.172,21.163
16.753,24.598,22.802,22.897,22.646,20.860,21.184
16.860,24.596,22.802,22.850,22.628,20.574,21.178
16.966,24.593,22.801,22.812,22.640,20.436,21.124
17.073,24.593,22.802,22.795,22.631,20.305,21.004
17.184,24.591,22.806,22.762,22.647,20.409,20.974
17.291,24.637,22.819,22.760,22.659,20.642,20.968
17.397,24.659,22.848,22.735,22.650,20.763,21.005
17.505,24.621,22.850,22.726,22.634,21.012,20.965
17.611,24.602,22.861,22.722,22.616,21.350,20.991
17.718,24.597,22.870,22.727,22.593,21.523,20.876
17.825,24.627,22.877,22.747,22.566,21.793,20.820
17.932,24.625,22.881,22.736,22.632,21.930,20.785
18.038,24.644,22.882,22.732,22.656,21.974,20.760
18.146,24.673,22.879,22.730,22.657,21.903,20.743
18.252,24.705,22.872,22.741,22.663,21.723,20.759
18.363,24.743,22.861,22.728,22.654,21.472,20.795
18.469,24.741,22.846,22.745,22.634,21.218,20.885
18.577,24.730,22.828,22.749,22.642,21.057,20.827
18.683,24.742,22.807,22.736,22.620,21.250,20.888
18.790,24.725,22.784,22.788,22.652,20.865,20.907
18.897,24.732,22.762,22.766,22.662,20.694,20.905
19.004,24.721,22.742,22.759,22.662,20.553,20.920
19.110,24.701,22.728,22.763,22.643,20.497,20.894
19.218,24.666,22.727,22.740,22.625,20.437,20.902
19.324,24.673,22.745,22.735,22.713,20.497,20.912
19.431,24.659,22.738,22.748,22.562,20.629,20.919
19.538,24.644,22.743,22.735,22.514,20.730,21.021
19.649,24.671,22.748,22.735,22.545,20.897,20.956
19.756,24.698,22.752,22.741,22.536,20.976,21.020
19.862,24.727,22.753,22.755,22.531,21.160,20.972
19.970,24.751,22.751,22.782,22.485,21.161,21.021
20.076,24.744,22.749,22.772,22.404,21.203,21.072
20.183,24.768,22.750,22.754,22.438,21.135,21.062
20.290,24.820,22.764,22.761,22.427,21.133,21.037
20.397,24.834,22.749,22.755,22.371,21.082,21.023
20.503,24.831,22.749,22.748,22.333,21.022,21.018
20.611,24.821,22.761,22.740,22.311,21.117,20.968
20.717,24.806,22.745,22.730,22.299,21.432,20.951
20.824,24.791,22.740,22.721,22.334,21.294,20.942
20.934,24.778,22.742,22.712,22.370,21.321,20.991
21.042,24.767,22.760,22.704,22.453,21.295,20.934
21.148,24.760,22.750,22.698,22.549,21.348,20.865
21.255,24.758,22.750,22.694,22.630,21.406,20.841
21.362,24.760,22.750,22.693,22.700,21.396,20.809
21.469,24.769,22.750,22.694,22.743,21.333,20.785
21.575,24.784,22.750,22.698,22.826,21.247,20.790
21.683,24.806,22.750,22.704,22.891,21.091,20.841
21.789,24.835,22.750,22.712,22.935,21.107,20.886
21.896,24.869,22.750,22.721,22.960,21.090,20.871
22.003,24.908,22.750,22.730,22.924,21.145,20.927
22.110,24.949,22.750,22.759,22.862,21.225,20.975
22.220,24.988,22.750,22.732,22.758,21.264,20.998
22.327,25.021,22.750,22.734,22.643,21.277,21.086
22.434,25.042,22.750,22.749,22.529,21.239,20.889
22.541,25.045,22.750,22.766,22.397,21.252,20.848
22.647,25.077,22.760,22.778,22.315,21.219,20.858
22.755,25.110,22.742,22.782,22.257,21.169,20.867
22.861,25.109,22.740,22.777,22.227,21.138,20.911
22.968,25.116,22.745,22.767,22.223,21.111,21.029
23.075,25.127,22.751,22.752,22.187,21.246,20.976
23.182,25.150,22.757,22.737,22.133,20.957,20.902
23.288,25.143,22.760,22.724,22.186,20.915,20.791
23.396,25.146,22.760,22.716,22.232,20.995,20.700
23.506,25.153,22.757,22.715,22.299,21.155,20.632
23.613,25.168,22.752,22.722,22.389,21.299,20.600
23.719,25.201,22.747,22.734,22.456,21.391,20.564
23.827,25.205,22.742,22.749,22.496,21.458,20.564
23.933,25.218,22.738,22.771,22.538,21.436,20.614
24.040,25.226,22.736,22.753,22.514,21.456,20.651
24.147,25.229,22.737,22.780,22.545,21.446,20.716
24.254,25.224,22.739,22.804,22.509,21.394,20.821
24.360,25.213,22.745,22.830,22.435,21.314,20.932
24.468,25.198,22.752,22.851,22.337,21.295,21.021
24.574,25.186,22.761,22.867,22.329,21.270,21.130
24.681,25.194,22.770,22.874,22.431,21.304,21.227
24.792,25.189,22.780,22.874,22.300,21.406,21.288
24.899,25.173,22.789,22.877,22.283,21.411,21.331
25.006,25.201,22.797,22.845,22.320,21.501,21.310
25.112,25.196,22.803,22.826,22.350,21.556,21.313
25.220,25.206,22.807,22.821,22.381,21.712,21.236
25.326,25.213,22.809,22.789,22.383,21.803,21.217
25.433,25.200,22.807,22.773,22.351,21.791,21.186
25.540,25.197,22.803,22.765,22.444,21.919,21.125
25.647,25.210,22.797,22.759,22.512,22.035,21.064
25.753,25.219,22.789,22.755,22.542,22.050,21.023
25.861,25.208,22.780,22.751,22.573,22.014,20.950
25.967,25.194,22.770,22.750,22.595,21.920,20.937
26.078,25.183,22.761,22.751,22.596,21.782,20.886
26.184,25.179,22.752,22.756,22.604,21.659,20.770
26.292,25.183,22.745,22.764,22.610,21.436,20.776
26.398,25.181,22.739,22.776,22.613,21.313,20.769
26.505,25.208,22.737,22.789,22.629,21.098,20.721
26.612,25.220,22.736,22.803,22.629,20.955,20.795
26.719,25.223,22.738,22.815,22.619,20.679,20.899
26.825,25.210,22.742,22.823,22.588,20.581,20.965
26.933,25.214,22.747,22.826,22.578,20.647,21.074
27.039,25.228,22.762,22.824,22.558,20.526,21.080
27.146,25.212,22.749,22.819,22.541,20.511,21.132
27.252,25.217,22.749,22.807,22.578,20.512,21.102
27.364,25.209,22.754,22.835,22.577,20.504,20.992
27.470,25.201,22.758,22.878,22.608,20.523,20.905
27.577,25.202,22.758,22.856,22.648,20.564,20.885
27.684,25.215,22.754,22.849,22.700,20.381,20.990
27.791,25.230,22.749,22.840,22.727,20.308,20.873
27.897,25.283,22.749,22.832,22.735,20.345,20.903
28.005,25.328,22.762,22.825,22.724,20.297,20.885
28.111,25.369,22.747,22.818,22.686,20.224,20.846
28.218,25.410,22.742,22.812,22.669,20.326,20.822
28.324,25.449,22.738,22.805,22.635,20.410,20.819
28.432,25.485,22.736,22.797,22.584,20.846,20.851
28.538,25.517,22.737,22.786,22.558,20.806,20.883
28.649,25.543,22.739,22.783,22.522,20.910,20.872
28.756,25.563,22.745,22.750,22.444,20.945,20.876
28.863,25.574,22.752,22.732,22.422,21.139,20.818
28.969,25.578,22.761,22.732,22.388,21.221,20.783
29.077,25.575,22.770,22.709,22.353,21.259,20.797
29.184,25.566,22.780,22.721,22.347,21.298,20.828
29.290,25.553,22.789,22.727,22.336,21.295,20.855
29.396,25.537,22.797,22.720,22.346,21.301,20.837
29.504,25.521,22.803,22.727,22.385,21.341,20.788
29.611,25.506,22.807,22.730,22.388,21.357,20.755
29.717,25.495,22.809,22.735,22.417,21.358,20.727
29.825,25.489,22.807,22.706,22.414,21.323,20.672
29.935,25.490,22.803,22.687,22.464,21.319,20.605
30.042,25.499,22.797,22.675,22.485,21.290,20.545
30.149,25.518,22.789,22.673,22.465,21.416,20.514
30.256,25.551,22.780,22.690,22.526,21.457,20.487
30.362,25.602,22.770,22.684,22.542,21.482,20.480
30.470,25.624,22.761,22.699,22.540,21.469,20.458
30.576,25.660,22.762,22.733,22.516,21.348,20.568
30.683,25.659,22.736,22.763,22.499,21.243,20.686
30.789,25.662,22.729,22.750,22.471,21.079,20.747
30.897,25.663,22.741,22.771,22.472,21.024,20.793
31.003,25.666,22.729,22.807,22.465,20.985,20.826
31.114,25.682,22.735,22.846,22.460,20.972,20.847
31.221,25.685,22.746,22.881,22.460,20.978,20.785
31.328,25.685,22.758,22.906,22.466,20.947,20.787
31.434,25.684,22.766,22.922,22.430,20.919,20.760
31.542,25.682,22.769,22.926,22.431,20.865,20.755
31.648,25.675,22.767,22.922,22.414,20.715,20.790
31.755,25.668,22.759,22.911,22.427,20.870,20.889
31.861,25.676,22.748,22.896,22.439,20.945,20.872
31.969,25.664,22.735,22.880,22.413,21.075,20.882
32.075,25.670,22.743,22.866,22.435,21.041,20.877
32.182,25.667,22.701,22.854,22.461,21.070,20.847
32.289,25.677,22.711,22.845,22.495,21.112,20.835
32.400,25.717,22.729,22.838,22.529,21.127,20.699
32.506,25.674,22.742,22.827,22.525,21.288,20.675
32.614,25.689,22.783,22.806,22.583,20.864,20.672
32.720,25.717,22.795,22.817,22.563,20.798,20.598
32.827,25.728,22.816,22.822,22.521,20.958,20.611
32.933,25.732,22.836,22.831,22.469,21.285,20.677
33.041,25.727,22.849,22.841,22.430,21.362,20.702
33.147,25.708,22.874,22.852,22.377,21.402,20.700
33.254,25.709,22.836,22.861,22.365,21.459,20.679
33.361,25.730,22.822,22.866,22.356,21.372,20.688
33.468,25.735,22.821,22.865,22.347,21.169,20.761
33.574,25.734,22.822,22.857,22.382,21.160,20.698
33.686,25.729,22.822,22.842,22.370,20.971,20.657
33.793,25.726,22.830,22.823,22.391,20.861,20.673
33.899,25.725,22.810,22.805,22.430,20.794,20.725
34.007,25.719,22.805,22.799,22.499,20.670,20.775
34.113,25.745,22.809,22.764,22.527,20.621,20.828
34.220,25.759,22.820,22.747,22.574,20.742,20.882
34.326,25.771,22.834,22.748,22.586,20.831,20.768
34.434,25.786,22.850,22.730,22.582,20.937,20.785
34.540,25.805,22.869,22.740,22.572,21.119,20.839
34.647,25.830,22.899,22.724,22.534,21.407,20.857
34.754,25.859,22.911,22.721,22.534,21.678,20.875
34.861,25.893,22.911,22.733,22.465,21.914,20.913
34.971,25.927,22.942,22.728,22.395,22.220,21.007
35.079,25.961,22.951,22.754,22.323,22.447,20.959
35.185,25.991,22.970,22.758,22.246,22.532,21.035
35.292,26.016,22.986,22.771,22.210,22.513,21.113
35.398,26.036,22.989,22.777,22.169,22.328,21.210
35.506,26.049,22.978,22.774,22.118,22.141,21.299
35.612,26.058,22.953,22.763,22.155,21.931,21.364
35.719,26.067,22.919,22.746,22.186,21.682,21.388
35.826,26.079,22.887,22.731,22.190,21.489,21.301
35.933,26.105,22.879,22.731,22.227,21.168,21.331
36.039,26.102,22.830,22.762,22.278,20.864,21.415
36.147,26.106,22.803,22.738,22.389,20.678,21.143
36.257,26.109,22.796,22.736,22.459,20.474,21.061
36.364,26.111,22.794,22.737,22.507,20.332,21.090
36.471,26.110,22.827,22.739,22.513,20.326,21.174
36.578,26.107,22.847,22.745,22.492,20.388,21.242
36.684,26.103,22.850,22.752,22.492,20.490,21.296
36.791,26.100,22.867,22.761,22.477,20.667,21.284
36.898,26.100,22.883,22.761,22.454,20.791,21.260
37.005,26.111,22.889,22.788,22.423,20.808,21.180
37.111,26.145,22.884,22.800,22.443,20.940,21.139
37.219,26.164,22.883,22.803,22.442,21.001,21.097
37.325,26.161,22.871,22.802,22.420,21.017,21.134
37.432,26.163,22.885,22.800,22.447,20.898,20.993
37.543,26.163,22.852,22.799,22.462,20.865,20.996
37.650,26.171,22.860,22.798,22.461,20.808,21.073
37.756,26.202,22.848,22.797,22.494,20.885,21.162
37.864,26.172,22.847,22.795,22.325,21.300,21.268
37.970,26.164,22.890,22.792,22.302,21.104,21.406
38.077,26.175,22.887,22.788,22.329,21.100,21.412
38.184,26.177,22.885,22.782,22.379,21.152,21.395
38.291,26.179,22.874,22.774,22.422,21.159,21.367
38.397,26.178,22.903,22.765,22.444,21.226,21.396
38.504,26.171,22.946,22.755,22.452,21.240,21.394
38.611,26.150,22.925,22.745,22.420,21.258,21.308
38.718,26.170,22.921,22.735,22.363,21.268,21.273
38.829,26.155,22.909,22.726,22.326,21.252,21.342
38.936,26.158,22.931,22.718,22.313,21.301,21.304
39.043,26.180,22.937,22.713,22.280,21.295,21.268
39.149,26.174,22.981,22.709,22.269,21.285,21.244
39.257,26.175,22.969,22.706,22.279,21.272,21.194
39.363,26.174,22.985,22.705,22.328,21.227,21.159
39.470,26.183,22.983,22.704,22.383,21.243,21.181
39.576,26.165,22.973,22.703,22.445,21.226,21.304
39.684,26.176,22.963,22.701,22.504,21.168,21.196
39.790,26.164,22.951,22.699,22.547,21.029,21.190
39.897,26.177,22.975,22.698,22.616,21.085,21.210
40.004,26.164,23.041,22.701,22.666,21.062,21.186
40.115,26.164,23.070,22.713,22.741,20.976,21.165
40.221,26.177,23.109,22.740,22.785,20.828,21.189
40.329,26.170,23.145,22.740,22.834,20.753,21.284
40.435,26.158,23.172,22.748,22.838,20.667,21.198
40.542,26.150,23.187,22.755,22.798,20.590,21.127
40.649,26.139,23.189,22.761,22.759,20.580,21.015
40.756,26.165,23.180,22.763,22.765,20.589,20.864
40.862,26.183,23.164,22.764,22.567,20.796,20.775
40.969,26.200,23.141,22.762,22.524,20.928,20.625
41.076,26.219,23.106,22.758,22.537,20.961,20.467
41.183,26.240,23.094,22.773,22.509,21.021,20.364
41.289,26.264,23.118,22.741,22.482,21.076,20.419
41.401,26.290,23.110,22.714,22.379,21.086,20.603
41.507,26.315,23.080,22.719,22.325,21.104,20.551
41.614,26.339,23.051,22.738,22.289,21.124,20.626
41.721,26.360,23.059,22.759,22.276,21.119,20.739
41.828,26.377,23.073,22.776,22.228,21.137,20.825
41.934,26.392,23.069,22.785,22.203,20.975,20.916
42.042,26.402,23.036,22.784,22.175,20.840,21.011
42.148,26.400,23.042,22.770,22.257,20.766,21.032
42.255,26.424,23.034,22.737,22.315,20.708,21.040
42.361,26.432,23.021,22.731,22.357,20.629,20.999
42.469,26.432,23.016,22.718,22.422,20.619,20.935
42.575,26.433,23.025,22.720,22.466,20.568,20.921
42.686,26.436,23.058,22.701,22.495,20.483,21.004
42.793,26.446,23.069,22.714,22.519,20.366,20.924
42.900,26.463,23.102,22.715,22.557,20.382,20.914
43.006,26.486,23.104,22.739,22.668,20.359,20.879
43.114,26.514,23.118,22.774,22.886,20.379,20.820
43.220,26.544,23.099,22.812,22.904,20.411,20.769
43.327,26.575,23.099,22.847,22.904,20.503,20.722
43.433,26.603,23.088,22.875,22.864,20.615,20.783
43.541,26.627,23.073,22.896,22.824,20.663,20.786
43.648,26.644,23.050,22.908,22.733,20.732,20.697
43.754,26.653,23.061,22.912,22.670,20.848,20.721
43.862,26.657,23.058,22.909,22.637,20.953,20.701
43.972,26.660,23.084,22.901,22.562,21.008,20.701
44.079,26.671,23.090,22.888,22.457,21.043,20.701
44.186,26.648,23.072,22.873,22.365,21.115,20.699
44.293,26.636,23.072,22.857,22.285,21.107,20.797
44.399,26.634,23.037,22.840,22.234,21.097,20.868
44.506,26.604,23.057,22.825,22.181,21.106,20.904
44.613,26.593,23.043,22.813,22.169,21.077,20.875
44.720,26.604,23.059,22.805,22.199,21.109,20.820
44.826,26.606,23.071,22.800,22.229,21.116,20.836
44.934,26.598,23.088,22.800,22.297,21.135,20.825
45.040,26.627,23.101,22.805,22.395,21.077,20.764
45.151,26.604,23.095,22.813,22.467,20.934,20.731
45.258,26.629,23.101,22.824,22.545,20.973,20.715
45.365,26.605,23.118,22.836,22.585,20.987,20.681
45.471,26.624,23.107,22.848,22.550,21.074,20.632
45.579,26.641,23.115,22.856,22.493,21.179,20.609
45.685,26.665,23.098,22.859,22.412,21.318,20.573
45.792,26.687,23.111,22.863,22.357,21.443,20.672
45.898,26.697,23.108,22.831,22.299,21.563,20.670
46.006,26.683,23.138,22.804,22.317,21.591,20.617
46.112,26.688,23.155,22.776,22.434,21.501,20.502
46.219,26.676,23.166,22.747,22.313,21.572,20.474
46.326,26.660,23.168,22.722,22.267,21.522,20.427
46.437,26.653,23.152,22.714,22.221,21.424,20.438
46.543,26.621,23.152,22.747,22.213,21.336,20.470
46.650,26.620,23.171,22.741,22.246,21.193,20.549
46.757,26.615,23.174,22.730,22.228,20.996,20.541
46.864,26.620,23.157,22.732,22.240,20.816,20.604
46.970,26.637,23.155,22.736,22.272,20.710,20.662
47.078,26.657,23.173,22.742,22.331,20.647,20.710
47.184,26.713,23.181,22.748,22.370,20.710,20.730
47.291,26.753,23.175,22.753,22.416,20.699,20.773
47.398,26.777,23.184,22.756,22.397,20.753,20.773
47.505,26.779,23.209,22.756,22.440,20.848,20.748
47.611,26.792,23.221,22.753,22.479,20.899,20.750
47.722,26.817,23.229,22.751,22.537,20.900,20.749
47.830,26.820,23.233,22.756,22.401,21.024,20.711
47.936,26.801,23.219,22.779,22.417,21.020,20.666
48.043,26.802,23.228,22.791,22.492,21.021,20.631
48.149,26.775,23.208,22.799,22.551,21.091,20.637
48.257,26.760,23.210,22.793,22.547,21.103,20.637
48.363,26.759,23.187,22.802,22.574,21.077,20.635
48.470,26.742,23.193,22.810,22.578,21.039,20.629
48.577,26.725,23.192,22.814,22.583,20.931,20.563
48.684,26.719,23.193,22.813,22.576,20.884,20.437
48.790,26.717,23.196,22.797,22.518,20.841,20.510
48.898,26.759,23.202,22.804,22.495,20.870,20.584
49.008,26.800,23.207,22.793,22.414,20.892,20.557
49.115,26.844,23.207,22.773,22.354,20.892,20.661
49.221,26.892,23.193,22.751,22.347,20.930,20.736
49.329,26.943,23.208,22.733,22.354,20.977,20.843
49.435,26.994,23.214,22.721,22.379,21.009,20.933
49.542,27.039,23.217,22.716,22.419,21.073,20.949
49.649,27.065,23.212,22.709,22.475,21.114,21.051
49.756,27.105,23.190,22.736,22.553,21.360,21.084
49.862,27.114,23.197,22.753,22.616,21.045,21.090
49.970,27.098,23.193,22.766,22.674,20.999,21.084
50.076,27.065,23.191,22.777,22.726,21.156,21.020
50.183,27.024,23.190,22.789,22.758,21.258,21.034
50.294,26.986,23.191,22.800,22.792,21.269,20.992
50.401,26.965,23.194,22.818,22.808,21.277,20.977
50.507,26.920,23.190,22.804,22.809,21.215,20.986
50.614,26.937,23.218,22.800,22.804,21.009,20.990
50.721,26.928,23.233,22.797,22.837,20.842,20.999
50.828,26.947,23.242,22.791,22.760,20.606,21.005
50.934,26.945,23.250,22.782,22.702,20.424,20.983
51.042,26.960,23.254,22.774,22.625,20.320,20.896
51.148,26.982,23.252,22.776,22.553,20.278,20.925
51.255,27.008,23.234,22.745,22.488,20.301,20.926
51.362,27.033,23.245,22.722,22.405,20.395,20.940
51.469,27.054,23.246,22.699,22.377,20.539,20.974
51.579,27.071,23.246,22.677,22.343,20.803,20.975
51.687,27.086,23.246,22.661,22.318,21.033,20.962
51.793,27.108,23.245,22.650,22.297,21.360,21.005
51.900,27.102,23.244,22.646,22.312,21.533,21.020
52.006,27.119,23.244,22.640,22.350,21.758,21.024
52.114,27.121,23.244,22.669,22.383,21.932,20.979
52.220,27.117,23.244,22.688,22.477,22.112,20.933
52.327,27.104,23.244,22.704,22.481,22.207,20.846
52.434,27.075,23.240,22.721,22.473,22.217,20.769
52.541,27.077,23.228,22.738,22.439,22.180,20.715
52.647,27.073,23.200,22.776,22.390,22.057,20.662
52.755,27.072,23.201,22.766,22.306,21.862,20.622
52.866,27.072,23.193,22.757,22.260,21.644,20.592
52.972,27.063,23.187,22.773,22.308,21.420,20.612
53.080,27.087,23.183,22.796,22.433,21.269,20.637
53.186,27.110,23.182,22.816,22.368,21.128,20.716
53.293,27.089,23.183,22.832,22.399,20.908,20.633
53.400,27.116,23.187,22.861,22.451,20.708,20.668
53.507,27.091,23.193,22.812,22.490,20.651,20.674
53.613,27.109,23.201,22.806,22.468,20.666,20.821
53.720,27.134,23.210,22.787,22.516,20.786,20.882
53.827,27.136,23.220,22.760,22.519,20.983,20.898
53.934,27.154,23.239,22.738,22.503,21.207,20.880
54.040,27.167,23.240,22.686,22.510,21.402,20.770
54.152,27.159,23.227,22.642,22.523,21.478,20.761
54.258,27.182,23.235,22.646,22.570,21.760,20.821
54.365,27.159,23.249,22.656,22.593,21.804,20.830
54.472,27.148,23.262,22.679,22.590,21.743,20.860
54.579,27.142,23.269,22.712,22.550,21.631,20.875
54.685,27.139,23.268,22.752,22.509,21.435,20.898
54.792,27.135,23.260,22.791,22.462,21.188,20.901
54.899,27.137,23.247,22.824,22.423,20.987,20.908
55.006,27.110,23.232,22.837,22.361,20.947,21.064
55.112,27.106,23.219,22.872,22.339,21.271,20.900
55.220,27.134,23.210,22.901,22.328,21.028,20.840
55.326,27.152,23.207,22.893,22.321,20.942,20.899
55.437,27.204,23.221,22.903,22.351,20.919,20.920
55.544,27.246,23.223,22.887,22.355,20.903,20.981
55.651,27.282,23.216,22.890,22.372,20.798,20.991
55.757,27.309,23.228,22.908,22.407,20.760,20.973
55.865,27.317,23.238,22.891,22.422,20.799,20.968
55.971,27.348,23.279,22.876,22.466,20.833,20.905
56.078,27.364,23.307,22.852,22.541,20.892,20.805
56.185,27.372,23.339,22.823,22.561,20.891,20.733
56.292,27.370,23.345,22.792,22.558,20.878,20.667
56.398,27.360,23.331,22.763,22.564,20.946,20.626
56.505,27.343,23.334,22.741,22.538,21.015,20.662
56.612,27.320,23.350,22.727,22.542,21.025,20.683
56.723,27.285,23.336,22.725,22.484,21.152,20.783
56.829,27.277,23.331,22.735,22.497,20.786,20.926
56.937,27.258,23.337,22.754,22.500,20.776,20.902
57.043,27.238,23.312,22.780,22.471,20.844,21.021
57.150,27.226,23.299,22.806,22.453,21.050,21.176
57.257,27.226,23.290,22.824,22.444,21.056,21.308
57.364,27.231,23.283,22.820,22.395,21.157,21.413
57.470,27.278,23.287,22.837,22.337,21.173,21.486
57.578,27.322,23.265,22.835,22.347,21.137,21.541
57.684,27.369,23.262,22.827,22.334,21.048,21.488
57.791,27.419,23.271,22.820,22.339,20.996,21.452
57.899,27.469,23.299,22.826,22.354,20.951,21.387
58.009,27.517,23.303,22.867,22.394,20.886,21.261
58.116,27.558,23.336,22.874,22.380,20.858,21.138
58.222,27.590,23.349,22.870,22.395,20.721,20.990
58.330,27.612,23.388,22.804,22.425,20.733,20.893
58.436,27.637,23.403,22.790,22.432,20.819,20.831
58.543,27.641,23.427,22.799,22.421,20.841,20.875
58.650,27.627,23.457,22.814,22.390,20.992,20.767
58.757,27.638,23.457,22.828,22.390,21.119,20.744
58.863,27.625,23.431,22.786,22.394,21.257,20.645
58.971,27.637,23.425,22.772,22.369,21.461,20.678
59.077,27.639,23.405,22.744,22.405,21.624,20.685
